code,lat,lon,name,"Наименование
товара",,,,,,,
DE5FYRC005A,"55,0707612","32,6648438",НБ Ярцевская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FZPA005A,"54,7002581","20,4435594",НБ Западная,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DEC3HAH010A,"46,6321575","142,7642141",НБ ХАБ БУНКЕР,ДТ ЕВРО сорт C (ДТ-Л-К5) минус 5,,,,,,,
DS5DASG005A,"46,4082467","48,1305043",НБ Астрахань,ДТ ЕВРО сорт D (ДТ-Л-К5) минус 10,,,,,,,
DS5DASR005A,"46,3586008","48,0569482",БП Астрахань,ДТ ЕВРО сорт D (ДТ-Л-К5) минус 10,,,,,,,
DS5DORG005A,"53,0230936","36,1167742",НБ Орел,ДТ ЕВРО сорт D (ДТ-Л-К5) минус 10,,,,,,,
DS5DVGB005A,"48,8467022","44,53477",БП Волгоград,ДТ ЕВРО сорт D (ДТ-Л-К5) минус 10,,,,,,,
DSC5AAN025A,"53,32983","83,641465",НБ АНР,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5AAY025A,"55,4857103","60,8751953",НБ Аргаяшская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ABE010A,"53,327656","58,6273839",НБ Абзелиловская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ABS005A,"53,7071634","91,439021",НБ Абаканская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ACH005A,"56,5042626","90,7164586",Ачинский НПЗ,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5AIK025A,"57,19532","65,6148594",НБ Арникс,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5AKT025A,"53,260136","83,4772862",НБ АНК-2,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5AML025A,"66,0389090","77,0180220",НБ ЯмалЭкоСервис,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ANC025A,"55,1727486","61,4168746",НБ Анкер,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ANL025A,"52,5243393","103,9018875",НБ БУЭК-Ангарск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ANU025A,"57,1545825","65,6067347",Тюменский НПЗ,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5AOP025A,"47,5266619","38,7431497",НБ АГРОПРОДУКТ,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5AVM005A,"50,6357821","137,0776457",Комсомольский НПЗ (СН),ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BEL005A,"50,5811157","36,7354958",ЛПДС Белгород,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BEP010A,"53,928889","58,321944",НБ Белорецкая,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BIF005A,"52,5564013","85,1297695",НБ Бийская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BLD005A,"50,5948714","36,6698203",НБ Белгородская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BLF005A,"44,7440912","39,8798671",НБ Белореченская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BLL005A,"52,8136698","79,8907664",НБ Благовещенская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BRF005A,"53,2338359","34,3512709",НБ Брянская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BRG005A,"51,3592038","42,1020224",Борисоглебский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BSA005A,"51,5283208","43,1356942",НБ Балашовская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BUH010A,"52,781279","52,2579515",НБ Бузулукская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BVL025A,"54,4032443","53,2355478",НБ Бавлинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5BYY005A,"53,3235489","34,658168",НП Брянск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5CEF005A,"44,8428466","37,6622349",НБ Черноморская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5CEG005A,"55,6723999","52,1935342",НБ Челнинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5CEV010A,"55,2203405","61,3140434",НБ Челябинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5CHR005A,"54,907433","56,167044",ЛПДС Черкассы,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5CIY005A,"47,6433306","42,0860823",НБ Цимлянская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5CUU025A,"55,6686860","52,1920370",НБ Чулман-Транс,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5DIB025A,"51,645744","39,2755923",НБ Дибеко,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5DOP005A,"60,9684372","76,541361",НБ Доркомплект,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ETI025A,"55,489335","65,371607",НБ Этиламин,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5FIA005A,"56,802887","105,8880422",Усть-Кутский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5FIS005A,"45,3396945","42,8264506",Светлоградский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5FIT005A,"44,7935047","44,1571661",Буденновский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5FIV005A,"44,1613139","43,4699825",Георгиевский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5GAP010A,"53,3998115","55,9060868",Газпром нефтехим Салават,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5GUB005A,"51,305942","37,3131291",НБ Губкинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5HAG025A,"55,0938","36,6122",БП Хаб Москва-Юг,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5HAM025A,"55,5033","37,9422",БП Хаб Москва-Восток,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5HAZ025A,"55,626299","37,298617",БП Хаб Москва-Запад,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5HOK025A,"51,5995724","38,9722138",НБ Хохольская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5IAL025A,"65,9167537","78,1844652",НБ МИАЛ,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5INF025A,"61,2835729","73,2066849",НБ Информат,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5INR005A,"52,5402","103,8861",Склад ГСМ Интэк Строй,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5IRM005A,"55,3989389","86,0050055",НБ Кировская Терминал-Ойл,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5JEF005A,"51,4192511","45,9521768",НБ Энгельcская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KCV005A,"50,4228805","40,9710353",Калачеевский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KDK005A,"45,2491642","39,0092506",НБ Краснодарская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KDM005A,"56,1651918","43,8709444",НБ Кудьминская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KGR005A,"55,3275","65,516667",РБ Колесниково,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KGY005A,"62,2775258","74,5171619",НБ Когалым,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KHC005A,"54,2448966","101,6526401",Харикский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KIT025A,"59,4785534","32,0475476",КИНЕФ,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KKU005A,"51,6457772","36,1221136",НБ Курская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KLT005A,"51,7255666","103,7116355",Култукский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KMB010A,"54,4265851","56,3371581",НБ Карламанская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KML005A,"64,0338854","34,2387539",НБ Кочкомская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KMV005A,"54,8841159","41,354487",НБ Касимовская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KNC005A,"52,7381562","32,2385958",НБ Клинцовская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KPF025A,"55,0041604","57,9858277",НБ Кропачево,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KSC005A,"52,6062328","39,3939727",НБ Косыревская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KTF005A,"61,2803892","46,6709731",НБ Котласская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KTV005A,"56,1518379","44,2068507",НБ Кстовская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KYI005A,"67,622147","33,6799757",НБ Кировская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KYZ005A,"53,1215079","50,0555803",НБ Кряжская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5KZK005A,"54,5420704","36,3212937",Калужский производственный цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LHI005A,"48,1456763","40,1632839",НБ Лиховская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LIR005A,"54,5795687","39,7210472",НБ Лидер,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LOI010A,"56,9299048","60,783557",НБ Лосиная,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LSS005A,"51,0098965","39,4196302",Лискинский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LTN025A,"51,6553903","38,8973606",НБ Латная,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LUD005A,"53,8567855","34,4549114",НБ Людиновская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LUN005A,"54,6864147","20,1578485",Комплексный нефтяной терминал (г. Светлый),ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LUV005A,"54,9771643","39,0472538",НБ Луховицкая,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5LVI025A,"52,4443226","37,5780414",НБ Ливенская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5MEO005A,"64,9089948","76,8042868",БП Мегион-150,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5MID005A,"44,211675","43,1238527",БП Минеральные воды,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5MIE005A,"48,9189592","40,3752258",НБ Миллеровская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5MOB005A,"55,8439994","38,4295043",БП Московская область Северо-Восток,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5MTI005A,"55,9280874","37,7612401",НБ г. Мытищи,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5MUE010A,"55,0384269","58,5542369",НБ Мурсалимкинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5MUU005A,"69,0037605","33,1346371",НБ Мурманская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NBK005A,"55,4544138","65,3653484",Нефтебаза в г. Курган,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NBS005A,"56,0867827","63,6293744",Нефтебаза в г. Шадринск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NEH005A,"45,1115594","41,9702613",Нефтегазохранилище х. Вязники,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NEM005A,"59,9792217","31,0257924",НБ рп. им. Морозова,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NEP005A,"59,879886","31,776062",НБ Щербинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NFE005A,"55,0101759","82,7837454",НБ Энергия топлива,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NFS005A,"52,0215212","113,2911351",НБ Сибавиа ТЭК,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NFT005A,"47,2470135","39,5870028",НБ Ростовская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NFV005A,"57,5693298","34,7332051",НБ Нефтехимснаб,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NFY010A,"56,1117511","54,2584019",НБ Нефтекамская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NGO005A,"56,349295","114,8635357",НБ Негоциант,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NGR005A,"56,0490935","37,9933818",НС Нагорная,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NIC005A,"54,8809038","99,0546633",Нижнеудинский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NIF005A,"52,8785963","40,7933828",НБ Никифоровская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NIK005A,"52,8295156","40,4080585",ЛПДС Никольское-1,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NPE025A,"55,398097","86,0041446",НБ НПК,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NPK025A,"44,9088443","38,9127512",НБ Нефтяной перевалочный комплекс,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NPT025A,"55,605631","51,961132",ТАНЕКО,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NRF005A,"55,3799933","36,7582429",НБ г. Наро-Фоминск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NRT025A,"57,0945506","65,6694121",НБ Никифор,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NRV005A,"61,165982","75,9725868",НБ ИК Норвел,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NTA025A,"45,1270263","41,9770258",НБ Нафта,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NTE005A,"55,4146782","37,4959024",НБ г. Климовск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NTO005A,"56,2847183","62,5997597",НБ Нефтепром,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NVL005A,"59,9005236","30,741512",ЛПДС Невская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5NVM005A,"54,0005277","38,2416373",НБ Новомосковская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5OCN025A,"55,0114488","82,222228",НБ Коченевская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5OKA005A,"54,9130995","37,4643813",НБ ОКА-ЦЕНТР Нефтепродукт,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5OLN005A,"68,1404916","33,2705709",НБ Оленегорская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ORG005A,"53,0230936","36,1167742",НБ Орел,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ORP005A,"48,0275931","39,8165323",НБ Орион,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ORR010A,"51,7822431","55,0722813",НБ Оренбургская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5OTA005A,"55,595062","51,907579",ТАИФ-НК,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PBC025A,"54,3010417","83,328776",НБ Черепаново,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PDL005A,"55,4652448","37,5691021",НБ г. Подольск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PEG005A,"59,8836349","29,8349103",НБ Петергофская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PIE025A,"59,9261381","29,6868858",Прибрежный склад нефтепродуктов (Бронка),ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PIP005A,"55,5665677","52,468755",НБ Приоритет,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PNN005A,"53,2048888","45,0737199",НБ Пензенская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5POF005A,"51,3495099","39,2951487",НБ Пром-Нефть-Сервис,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PSC005A,"56,3654136","92,0545155",НБ Песчанка,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PSE005A,"51,9963697","81,8244813",НБ Поспелихинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PSN005A,"57,8063841","28,427458",НБ Псковнефть-Терминал,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PTD005A,"61,8223231","34,218165",НБ Петрозаводская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PTK005A,"45,2385852","38,147987",НБ Протокская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PUN005A,"57,5543","39,8111707",Пункт автоналива ЯНОС,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5PVL005A,"53,5024698","83,841149",НБ Повалихинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RAA010A,"54,0656752","54,9325597",НБ Раевская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RBK025A,"55,8628631","47,710706",РБ Конарский,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RCC005A,"59,9980746","30,4448337",НБ Ручьи,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5REN025A,"55,8539882","43,9010014",НБ РЕНЕКО-С,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RER005A,"55,6847981","37,9819785",НБ РЕСУРС,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RNM025A,"64,614295","40,6292203",Морской терминал Архангельск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RNN005A,"43,3175388","45,050977",НБ г. Сунжа (Респ. Ингушетия),ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RNV005A,"56,8045806","35,9817242",НБ г. Тверь,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ROD005A,"47,0978166","39,426326",БП Ростов-на-Дону,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ROR005A,"54,9256124","37,4359379",НБ Серпуховская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RPS005A,"45,0022","41,1328",РП Сибнефтеиндустрия,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RSN005A,"45,8548161","40,1257418",БП Краснодар,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RTH005A,"52,2404099","43,7752125",НБ Ртищевская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RUA005A,"54,0715414","44,9264013",НБ Рузаевская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RYR005A,"53,7086741","40,1067401",НБ Ряжская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5RYY005A,"54,5795687","39,7210472",Рязанская НПК (СННА),ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SCI005A,"43,4342526","39,9340751",НБ Адлерская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SDB025A,"54,2331909","45,1890341",НБ СОЛИД-БУНКЕР,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SDS025A,"54,813487","31,9868504",НБ Солид-Смоленск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SDV005A,"64,5811742","39,8688371",НБ Северодвинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SEF005A,"46,3266896","39,3809007",НБ Уманская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SGH025A,"62,129277","65,3745138",НБ САГАС,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SIM010A,"51,8126167","59,7713624",НБ Шильдинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SIP010A,"52,7133586","58,6681358",НБ Сибайская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SLM010A,"53,3833641","55,90545",НБ Салаватская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SLN005A,"56,0526129","37,1523485",НС Солнечногорская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SLP025A,"53,0413885","36,1325196",НБ Стальной конь,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SLS005A,"46,4630997","41,5334371",НБ Сальская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SMK005A,"54,6547016","32,1847961",НБ Смоленская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SMP025A,"61,2651385","73,2433785",НБ СТХ,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SPO005A,"45,0138229","41,123315",БП Ставрополь,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SRZ025A,"54,9296173","83,1380541",НБ СТРЕЖТРАНССЕРВИС,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SVB005A,"55,646317","109,3528967",НБ Северобайкальская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SVS005A,"51,4242504","45,9605991",НБ Увекская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SVZ005A,"55,8377148","48,5413606",НБ Связь-Петролеум,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5SYC005A,"53,177549","48,5569431",НБ Сызранская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TEZ025A,"43,0593496","44,712463",НБ Терминал,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TIC005A,"45,8548161","40,1257418",НБ Тихорецкая,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TIS005A,"55,9487439","97,9959766",Тайшетский ТПУ Нижнеудинского цеха,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TIV005A,"45,6130849","38,9862155",НБ Тимашевская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TLU005A,"54,2114639","37,6337708",НБ Тульская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TMB005A,"52,6833083","41,4581817",НБ Тамбовская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TMO005A,"56,5555945","84,9227979",НБ Томская перевалочная,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TNR005A,"56,0325932","92,7878671",НБ Трансреал,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TNZ005A,"56,1877086","42,7788859",НБ Транзит-Сервис,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TPK005A,"56,117544","47,3125767",НБ Волганефтьхолдинг,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TUK005A,"54,5968863","100,5319687",Тулунский цех,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TUY010A,"54,6130287","53,7030576",НБ Туймазинская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5TVR025A,"56,8013605","35,9978457",НБ Тверская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5UEN025A,"66,0954923","76,6734614",НБ Уренгойтехинком-сервис,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5UFS010A,"54,8619244","56,113541",НБ Уфимская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5UKK005A,"52,570442","39,492598",БП Курск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ULD005A,"51,860508","107,550359",НБ Улан-Удэнская,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ULK025A,"54,3579605","48,6479324",НБ Ульяновский филиал,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5ULS005A,"54,2450467","48,3296602",НБ г. Ульяновск,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5URT005A,"61,2835729","73,2066849",БП Сургут-25,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
DSC5VAC005A,"43,0757531","44,687552",НБ Владикавказ,ДТ ЕВРО сорт С (ДТ-Л-К5) минус 5,,,,,,,
